"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"840","1421255_a_at","Cabp1","29867","calcium binding protein 1",-0.231165723948203,2.7412504057079,-1.41052420979094,0.183607030305725,0.590451123200985,-5.36176634624727
"841","1421260_a_at","Srm","20810","spermidine synthase",0.016424499807175,7.6798214049015,0.0885972776042861,0.930853487973376,0.986483828754106,-6.32099663625136
"842","1421262_at","Lipg","16891","lipase, endothelial",-0.0881658535576912,7.59539947257355,-0.341854728034008,0.738332388676017,0.927576285017602,-6.26413526063768
"843","1421269_at","Ugcg","22234","UDP-glucose ceramide glucosyltransferase",0.0822632128955405,4.46371369814985,0.341210298758396,0.738805372333909,0.927576285017602,-6.26436380288837
"844","1421279_at","Lamc2","16782","laminin, gamma 2",0.0727563846419139,3.85372092478108,0.426445503420974,0.67728209460774,0.905645221608045,-6.23048532883813
"845","1421283_at","Bmp5","12160","bone morphogenetic protein 5",0.00205536678322549,4.73012983995155,0.0110715363031532,0.991347075788526,0.996234899197936,-6.32504697001986
"846","1421304_at","Klra2","16633","killer cell lectin-like receptor, subfamily A, member 2",0.0686606533954284,3.62715090006909,0.33468842858284,0.743598393470994,0.928175306880783,-6.26665294109976
"847","1421312_a_at","Kifc2","16581","kinesin family member C2",-0.100199529773978,6.15330693118534,-0.584687257820562,0.569514905697842,0.862772581019865,-6.1484195883041
"848","1421317_x_at","Myb","17863","myeloblastosis oncogene",-0.0656871848262295,2.96160949040542,-0.380488424366122,0.71018740690317,0.91774187924073,-6.2496635812389
"849","1421321_a_at","Net1","56349","neuroepithelial cell transforming gene 1",0.328320537811834,6.37000054539533,1.53639743391424,0.150203630329076,0.541466583028676,-5.19784879171469
"850","1421324_a_at","Akt2","11652","thymoma viral proto-oncogene 2",-0.0725907813444708,6.24609947607682,-0.365007218198398,0.721414940835499,0.92104611906059,-6.25564437393086
"851","1421326_at","Csf2rb","12983","colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)",0.239270494843253,6.0824543415443,1.53764068887736,0.14990149972913,0.541466583028676,-5.19618274653943
"852","1421331_at","Hs3st3b1","54710","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1",-0.312334860526001,5.44136469785459,-2.16352356676123,0.051236697761302,0.380188210323854,-4.2624313096291
"853","1421336_at","Prox1","19130","prospero homeobox 1",-0.0301801857150803,4.64527506128238,-0.149163866582798,0.883885027694745,0.968902656075778,-6.31345527421005
"854","1421340_at","Map3k5","26408","mitogen-activated protein kinase kinase kinase 5",-0.0494221743229302,6.36401223298965,-0.286387470319749,0.77943253958244,0.941824527630935,-6.28225389968015
"855","1421344_a_at","Ajuba","16475","ajuba LIM protein",-0.0177049113706813,7.08896870724544,-0.0948413090386967,0.92599555280784,0.9854631571166,-6.3203964625231
"856","1421345_at","Lrat","79235","lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase)",-0.697312830645543,5.33781907281331,-3.3674269635212,0.00554665644489154,0.12776978817736,-2.1854473656437
"857","1421346_a_at","Slc6a6","21366","solute carrier family 6 (neurotransmitter transporter, taurine), member 6",0.224792461071905,8.93007056211948,0.985115584187012,0.343882992356115,0.740180224766508,-5.8362518857431
"858","1421363_at","Cyp2c39","13098","cytochrome P450, family 2, subfamily c, polypeptide 39",-0.124995291928012,6.58049112839304,-0.61541476712344,0.549696822832121,0.850197752647014,-6.12966050134224
"859","1421365_at","Fst","14313","follistatin",0.196487744767298,5.07170136018977,0.964985246407875,0.353469097045635,0.745152344300888,-5.85528772417184
"860","1421379_at","Zfp354b","27274","zinc finger protein 354B",0.0854857034363894,5.14033132711338,0.443738849839463,0.665073233726508,0.900378364206836,-6.22272007218155
"861","1421409_at","Msi1","17690","musashi RNA-binding protein 1",0.110429303832514,5.22292466637614,0.599213602918868,0.560098093794902,0.856370392122307,-6.13966386049577
"862","1421410_a_at","Pstpip2","19201","proline-serine-threonine phosphatase-interacting protein 2",-0.135350425556885,7.01566222934824,-0.529987269777417,0.605722997362373,0.872843076944537,-6.17956314354183
"863","1421424_a_at","Anpep","16790","alanyl (membrane) aminopeptidase",0.124811627282957,8.92477865936967,0.593580567844748,0.563739631612156,0.859233375634108,-6.14308317917769
"864","1421425_a_at","Rcan2","53901","regulator of calcineurin 2",-0.208792290416795,7.16639412998517,-0.925770465570428,0.37268625604763,0.762750447159863,-5.89140436065079
"865","1421430_at","Rad51b","19363","RAD51 paralog B",0.555315622010816,7.5778597217816,1.67828830628793,0.118945107472775,0.490266941932355,-5.00216888528993
"866","1421447_at","Onecut1","15379","one cut domain, family member 1",0.781399740220605,6.46878800600837,2.40810548259813,0.032898774204385,0.318959059711391,-3.85882157441391
"867","1421450_a_at","Map3k4","26407","mitogen-activated protein kinase kinase kinase 4",0.136996621474383,6.70691414995998,0.815585865406313,0.430521169006624,0.794792289409303,-5.98586740200541
"868","1421459_a_at","Lrp8","16975","low density lipoprotein receptor-related protein 8, apolipoprotein e receptor",0.189102563542098,4.52889835307071,1.16402730135797,0.266882768888576,0.67697706459658,-5.65286964436502
"869","1421461_at","Mpl","17480","myeloproliferative leukemia virus oncogene",0.344175125561512,4.2558630878474,1.8321847084509,0.0916719552087732,0.457374056095384,-4.77829781374176
"870","1421463_at","Siglece","83382","sialic acid binding Ig-like lectin E",0.191261658394516,4.97481680835395,0.954977310677393,0.358305226442505,0.748411107517121,-5.86462691116829
"871","1421479_at","Zfp318","57908","zinc finger protein 318",0.145560985480763,5.50221616110843,0.849225440869346,0.412265498353925,0.782148562297634,-5.95814435462826
"872","1421491_a_at","Vmp1","75909","vacuole membrane protein 1",0.271761703937412,7.38232739838991,1.35824778032113,0.199204924464577,0.606377305112704,-5.42694576856128
"873","1421492_at","Hpgds","54486","hematopoietic prostaglandin D synthase",-0.20065856230987,3.32940925386279,-1.30396345510423,0.216540784009253,0.626290709227118,-5.49272773013798
"874","1421500_at","Sts","20905","steroid sulfatase",0.0539119353612154,8.33658983958052,0.282977293354716,0.78198377182193,0.942096996702543,-6.28326502731642
"875","1421519_a_at","Zfp120","104348","zinc finger protein 120",0.0420295620307227,5.08311990063756,0.2147793651837,0.833521584400395,0.954274975725232,-6.30096972093987
"876","1421525_a_at","Naip5","17951","NLR family, apoptosis inhibitory protein 5",-0.246436066490229,5.16390164100711,-1.28129464173669,0.224134186082035,0.633618018977841,-5.51960767918413
"877","1421533_at","Slc7a1","11987","solute carrier family 7 (cationic amino acid transporter, y+ system), member 1",-0.0511529138603075,3.62569877235317,-0.304468043264393,0.765951470787038,0.935544848396042,-6.27669358274328
"878","1421544_at","Dnah11","13411","dynein, axonemal, heavy chain 11",-0.0156199211097459,5.17783136596939,-0.0928836039756648,0.927518346717503,0.986176410854463,-6.32058902690989
"879","1421545_a_at","Syne1","64009","spectrin repeat containing, nuclear envelope 1",-0.0684456864260836,4.88794332419547,-0.421269023975987,0.680955504967675,0.908686721501647,-6.23275156199926
"880","1421548_at","Pcdhb2","93873","protocadherin beta 2",-0.0425089603161126,4.14684227113563,-0.242884426231809,0.812169042007381,0.948918296697173,-6.29425512337522
"881","1421551_s_at","Ifi202b","26388","interferon activated gene 202B",0.259816256030713,4.01961810376977,1.5066807179123,0.157582379606126,0.552133299849726,-5.23740409972261
"882","1421552_at","Cdx4","12592","caudal type homeobox 4",-0.170524943962119,3.82088323668627,-0.653642515055998,0.525586270548936,0.84126684500925,-6.10506868580627
"883","1421605_a_at","Aqp9","64008","aquaporin 9",-0.401357081176688,7.17028916020469,-0.739745051214163,0.473582779345685,0.808053551219355,-6.04467299485962
"884","1421622_a_at","Rapgef4","56508","Rap guanine nucleotide exchange factor (GEF) 4",-0.058683835519945,6.70028805515993,-0.145482670304014,0.886728538394095,0.970119283250093,-6.31402297513019
"885","1421624_a_at","Enah","13800","ENAH actin regulator",0.0634402974571886,3.20739969577628,0.367421495471817,0.719659472720672,0.92104611906059,-6.25472764590824
"886","1421642_a_at","Cysltr2","70086","cysteinyl leukotriene receptor 2",0.0491423463492708,3.48656394357396,0.306291307669635,0.764596368709039,0.935544848396042,-6.27611427580788
"887","1421648_at","Nlgn1","192167","neuroligin 1",-0.137820051952371,2.83579642539624,-0.750005355420433,0.467604478700721,0.80585290009584,-6.03702087293287
"888","1421654_a_at","Lmna","16905","lamin A",0.110255241849122,7.35052281644303,0.58123895094124,0.571762766292971,0.863156070050919,-6.15046829678971
"889","1421669_at","Sult3a1","57430","sulfotransferase family 3A, member 1",0.0583329005406021,10.8080253346714,0.201121310052688,0.843949580857905,0.956803962035457,-6.30393735093807
"890","1421696_at","Pkhd1l1","192190","polycystic kidney and hepatic disease 1-like 1",0.221931851087865,2.91841152687252,1.3631652062922,0.197692509999551,0.60567696161142,-5.42089010494429
"891","1421697_at","Ush2a","22283","usherin",0.20104275178641,4.41907361767404,1.01309966246379,0.33087020229643,0.734122491654058,-5.80923836825966
"892","1421704_a_at","Pik3c2g","18705","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma",0.382878909611492,5.2140165669391,2.06637120406934,0.0609212958423429,0.39513793482618,-4.41787418758438
"893","1421708_a_at","Stat6","20852","signal transducer and activator of transcription 6",-0.0882027399371283,6.80937333735344,-0.428705009838934,0.675681373905601,0.904995093791915,-6.22948771806233
"894","1421709_a_at","Fmo5","14263","flavin containing monooxygenase 5",0.252648961042214,9.18372866236828,1.30532281307687,0.216092145968414,0.626290709227118,-5.49110466650135
"895","1421741_at","Cyp3a16","13114","cytochrome P450, family 3, subfamily a, polypeptide 16",-0.18112128109291,8.31332442303713,-0.223831544923338,0.826628227996125,0.952088115082062,-6.2988963088483
"896","1421746_a_at","Fbxo17","50760","F-box protein 17",0.0594720676401268,4.31121950405296,0.366096503082344,0.720622694779121,0.92104611906059,-6.25523149160396
"897","1421758_at","Nat1","17960","N-acetyl transferase 1",-0.0580379566196614,5.9780017666283,-0.281989245941061,0.78272344924862,0.942096996702543,-6.28355575409074
"898","1421768_a_at","Homer1","26556","homer scaffolding protein 1",-0.153747182940008,3.58123782018391,-0.892180542958489,0.389718161594924,0.776761216064616,-5.92131030170762
"899","1421772_a_at","Cox7a2l","20463","cytochrome c oxidase subunit 7A2 like",-0.0444911720997805,9.50953093115418,-0.241949339248911,0.812877041823807,0.949028298184477,-6.29449166345158
"900","1421793_at","Fgf11","14166","fibroblast growth factor 11",-0.00391257646109811,4.75958528538687,-0.0216686513124863,0.98306599426583,0.995498741681942,-6.32486504553111
"901","1421802_at","Ear1","13586","eosinophil-associated, ribonuclease A family, member 1",-0.00688357272550455,2.8336401492883,-0.0410264485277089,0.967944935973065,0.993790887421667,-6.32422871470763
"902","1421810_at","Dgcr2","13356","DiGeorge syndrome critical region gene 2",-0.0494290091304279,7.8972803277155,-0.269107022964348,0.792387441430596,0.943566019605547,-6.28725440949823
"903","1421813_a_at","Psap","19156","prosaposin",0.0341592384324105,8.15366263554994,0.0623454676977526,0.951307173117105,0.990589873524015,-6.32307340112721
"904","1421816_at","Gsr","14782","glutathione reductase",0.178150444404097,7.62522230112741,0.815687646314849,0.430465145617108,0.794792289409303,-5.98578502625575
"905","1421818_at","Bcl6","12053","B cell leukemia/lymphoma 6",1.33178543727762,6.58721967268496,2.21910088210921,0.0463683924654764,0.369128771391832,-4.1721621569127
"906","1421821_at","Ldlr","16835","low density lipoprotein receptor",-0.112737629838646,9.46984395579023,-0.622274630341104,0.545325286871475,0.847877707878674,-6.12534951725475
"907","1421825_at","Bace1","23821","beta-site APP cleaving enzyme 1",0.0386407980051136,5.07404324313019,0.225473151856112,0.825379717090238,0.9516625208055,-6.29851120643785
"908","1421835_at","Map7","17761","microtubule-associated protein 7",0.180144509266795,6.05601696641779,0.769413705703751,0.456425768697115,0.800935536154036,-6.02228484044224
"909","1421839_at","Abca1","11303","ATP-binding cassette, sub-family A (ABC1), member 1",-0.00102590236669275,4.75320597327821,-0.00575743621175015,0.995500221303418,0.99734260295913,-6.32509386407303
"910","1421844_at","Il1rap","16180","interleukin 1 receptor accessory protein",-0.530742164997513,5.67490887034664,-2.08810772083615,0.0586162499944586,0.392656657812409,-4.3833696105183
"911","1421845_at","Golph3","66629","golgi phosphoprotein 3",0.198586426413982,5.98419726786354,0.623602252108579,0.544481495371691,0.847119392970922,-6.12451002562031
"912","1421848_at","Slc22a5","20520","solute carrier family 22 (organic cation transporter), member 5",0.140746526523897,4.97752607085699,0.518163994585127,0.613700135353144,0.878879206184749,-6.1859123935718
"913","1421851_at","Map1b","17755","microtubule-associated protein 1B",-0.285788129070567,3.4683864942669,-1.75676623264212,0.104244911658977,0.469664715794429,-4.88942500661926
"914","1421852_at","Kcnk5","16529","potassium channel, subfamily K, member 5",-0.521281454613897,7.19804732748184,-2.59317745972698,0.0234093148462883,0.272527062460775,-3.54419289263407
"915","1421855_at","Fgl2","14190","fibrinogen-like protein 2",-0.00925514078233203,4.20916652339324,-0.0386007254621783,0.969839167471262,0.993790887421667,-6.32432998382683
"916","1421859_at","Adam17","11491","a disintegrin and metallopeptidase domain 17",-0.0913196212983305,6.5207474428001,-0.532603639698034,0.603964834920066,0.872553930735028,-6.17813966546299
"917","1421871_at","Sh3bgrl","56726","SH3-binding domain glutamic acid-rich protein like",-0.37945557433795,9.09979414441221,-2.33624407571203,0.0375067700514974,0.339337017067586,-3.97902788657725
"918","1421874_a_at","Mrps23","64656","mitochondrial ribosomal protein S23",-0.026895017669661,6.24346161504985,-0.118099917142613,0.907929060175156,0.979335758652162,-6.31780197409954
"919","1421891_at","St3gal2","20444","ST3 beta-galactoside alpha-2,3-sialyltransferase 2",0.294798265610603,4.05892672754788,1.86261066558346,0.0870001076369151,0.448533888261429,-4.7327378176703
"920","1421899_a_at","Mr1","15064","major histocompatibility complex, class I-related",0.485045930653419,4.88027758388233,2.54777964010693,0.0254551541408928,0.285097726378,-3.62197192728537
"921","1421903_at","Med29","67224","mediator complex subunit 29",-0.0997993212993391,6.96506264600087,-0.557231061252051,0.587543619150507,0.867428034091294,-6.16441414796807
"922","1421908_a_at","Tcf12","21406","transcription factor 12",0.263074550403513,6.31660077094421,1.30954862046457,0.214702291601193,0.625278283516491,-5.48605105376148
"923","1421911_at","Stat2","20847","signal transducer and activator of transcription 2",0.102405736200016,6.74007000812509,0.510752252420291,0.618727354299791,0.881489311550301,-6.18982282053247
"924","1421912_at","Slc23a1","20522","solute carrier family 23 (nucleobase transporters), member 1",-0.174571603581946,9.37816073939993,-0.974954178928851,0.34869826662433,0.745113138155148,-5.84590252224985
"925","1421935_at","Rps20","67427","ribosomal protein S20",0.145793869572069,4.16865974556361,0.80716155325017,0.435174707635083,0.794792289409303,-5.99265373620914
"926","1421943_at","Tgfa","21802","transforming growth factor alpha",-0.21684953159868,7.21993987949585,-1.24316631929383,0.23738841229188,0.65013586524168,-5.56401475429014
"927","1421968_a_at","Nipa2","93790","non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)",-0.149382862074885,6.47819405241974,-0.910921624285096,0.380150428989283,0.770741943418971,-5.9047428751461
"928","1421977_at","Mmp19","58223","matrix metallopeptidase 19",-0.0438458756888345,6.07188921465668,-0.112623030018634,0.912178880146469,0.979335758652162,-6.31846383165022
"929","1421983_s_at","Hnf4a","15378","hepatic nuclear factor 4, alpha",-0.150893144563794,8.07269116956885,-0.269924877224599,0.791772812608233,0.943566019605547,-6.28702466842043
"930","1421989_s_at","Papss2","23972","3'-phosphoadenosine 5'-phosphosulfate synthase 2",-0.11777484336409,8.69316737186838,-0.366776562882297,0.720128253025642,0.92104611906059,-6.25497311217035
"931","1421991_a_at","Igfbp4","16010","insulin-like growth factor binding protein 4",-0.0901848326380694,8.44540691275708,-0.159830660208524,0.875655218808546,0.963891068026405,-6.31173049736364
"932","1422001_at","Inhbc","16325","inhibin beta-C",-0.445795976443028,8.79984820052705,-2.34177678899514,0.0371310460589984,0.336876082680521,-3.96981710346832
"933","1422003_at","Cxcr5","12145","chemokine (C-X-C motif) receptor 5",-0.0425259320694993,3.58467325362132,-0.250664419851532,0.806285205806395,0.94668942297671,-6.29225208139772
"934","1422017_s_at","4833439L19Rik","97820","RIKEN cDNA 4833439L19 gene",-0.0954271788696106,4.04719278446873,-0.473238488814078,0.644477882854672,0.893433344419749,-6.20878616513805
"935","1422018_at","Hivep2","15273","human immunodeficiency virus type I enhancer binding protein 2",-0.418324721566859,4.4483355267866,-1.79463206640722,0.0977505694219541,0.462819022569252,-4.83395909685257
"936","1422031_a_at","Zfand6","65098","zinc finger, AN1-type domain 6",0.0218137914645062,8.76186231583964,0.117639167782971,0.90828646850995,0.979335758652162,-6.3178588613435
"937","1422053_at","Inhba","16323","inhibin beta-A",0.518534543760515,8.08582044498313,2.02777809403746,0.065223367969091,0.406613242156636,-4.47872767534367
"938","1422061_at","Akr1c20","116852","aldo-keto reductase family 1, member C20",0.137358438959509,7.23257437173365,0.811906289393906,0.432549726786754,0.794792289409303,-5.98883928207061
"939","1422062_at","Msr1","20288","macrophage scavenger receptor 1",0.183674592288356,6.53203892793674,0.901218545821249,0.385083588945854,0.775900432317701,-5.91335795359789
"940","1422063_a_at","Pex5","19305","peroxisomal biogenesis factor 5",0.0230449501076428,6.54166465052956,0.0671787375271065,0.947538232818791,0.990160600434515,-6.32274525322764
"941","1422070_at","Adh4","26876","alcohol dehydrogenase 4 (class II), pi polypeptide",-0.18563730944892,10.2203057173246,-1.22939407552691,0.242326913136887,0.653922834442038,-5.57980296629123
"942","1422077_at","Acot4","171282","acyl-CoA thioesterase 4",-0.0050240235537018,6.7051910926823,-0.0241828901070285,0.981101515023488,0.995442716514428,-6.32480459860129
"943","1422086_at","Tbx19","83993","T-box 19",-0.0792147513974824,4.36093771306239,-0.500990665628823,0.625379225969598,0.885336501683836,-6.19489076954782
"944","1422094_a_at","Zfp329","67230","zinc finger protein 329",-0.0745905076517355,5.2537852481179,-0.416585713485533,0.684286321454673,0.910118020211299,-6.23477875014812
"945","1422111_at","Ackr2","59289","atypical chemokine receptor 2",-0.214891859358905,4.79544180461782,-1.08115320866203,0.300735308888181,0.709359682838644,-5.74092305482487
"946","1422119_at","Rab5b","19344","RAB5B, member RAS oncogene family",0.0483891765491693,5.44282915124805,0.302091966755808,0.7677186513674,0.936017334700194,-6.27744342541436
"947","1422124_a_at","Ptprc","19264","protein tyrosine phosphatase, receptor type, C",-0.141502766634639,7.90439640788462,-0.748287665753492,0.468602014999069,0.80585290009584,-6.03830860054513
"948","1422128_at","Rpl14","67115","ribosomal protein L14",0.118174243011088,4.94658474093177,0.557629238408312,0.587280042729414,0.867428034091294,-6.16418739547261
"949","1422144_at","Inhbe","16326","inhibin beta-E",-0.636114398202951,7.28881935398548,-2.20513046014809,0.0475492158973168,0.373161909130429,-4.19494012171217
"950","1422183_a_at","Adra1b","11548","adrenergic receptor, alpha 1b",0.298954977427426,6.63008056514765,0.802050516920766,0.438013917940746,0.794792289409303,-5.99674029496941
"951","1422184_a_at","Ak1","11636","adenylate kinase 1",0.0496357474802034,4.62168838783404,0.273193325036091,0.789317990524855,0.943566019605547,-6.28609966498885
"952","1422193_at","Gucy2e","14919","guanylate cyclase 2e",0.0649890080551367,3.54094407408223,0.395355674168558,0.699471502576014,0.912769562220528,-6.24369197553743
"953","1422197_at","Kcna2","16490","potassium voltage-gated channel, shaker-related subfamily, member 2",-0.0791954253726823,4.29780004707879,-0.445054710894348,0.664148286818462,0.900032751927197,-6.22211698463517
"954","1422222_at","Ivl","16447","involucrin",-0.029600643902822,5.54118111937893,-0.148306683492211,0.884547002745104,0.969177608739578,-6.31358872818154
"955","1422248_at","Irs4","16370","insulin receptor substrate 4",0.0361212310113208,4.24504321749466,0.205334442221445,0.840729437775767,0.956094483976056,-6.30304255723975
"956","1422264_s_at","Klf9","16601","Kruppel-like factor 9",-0.529175173581263,6.84482230672819,-1.75046889865963,0.105361690361389,0.469664715794429,-4.89858347314211
"957","1422265_at","Brs3","12209","bombesin-like receptor 3",0.133037474885788,4.58923623981187,0.768136690754423,0.457156055567919,0.801312729669739,-6.02326489923439
"958","1422285_at","Otp","18420","orthopedia homeobox",-0.170805673282299,4.26709191119875,-1.04058177725059,0.318444121815597,0.725829128180392,-5.7820935649229
"959","1422286_a_at","Tgif1","21815","TGFB-induced factor homeobox 1",0.171187513947666,7.08946699386601,1.00871775878736,0.332883802807111,0.734827404596769,-5.81351030672864
"960","1422358_at","Fpr-rs4","14291","formyl peptide receptor, related sequence 4",-0.0232279582731425,3.90083832366496,-0.133915247847654,0.89567422826191,0.975171746803047,-6.31571485267999
"961","1422364_at","Olfr68","18369","olfactory receptor 68",-0.124596761074133,3.26367497250295,-0.722323180177094,0.483841821430352,0.815102819505075,-6.05744604209606
"962","1422397_a_at","Il15ra","16169","interleukin 15 receptor, alpha chain",-0.356599205771052,6.08657710475595,-1.66871356207142,0.120858792182903,0.491583703170351,-5.01571237373438
"963","1422409_at","Hes3","15207","hes family bHLH transcription factor 3",0.00744431250198963,3.94758699663491,0.0382647532663552,0.970101541405373,0.993790887421667,-6.32434352365787
"964","1422412_x_at","Ear3","53876","eosinophil-associated, ribonuclease A family, member 3",-0.124920498375026,5.06482645558802,-0.699929513482419,0.497226480774823,0.825660332084164,-6.0734546696322
"965","1422435_at","2210010C04Rik","67373","RIKEN cDNA 2210010C04 gene",1.32457473881328,5.72500868552345,1.89689888232822,0.0819954440233746,0.43777468851306,-4.68091487774232
"966","1422437_at","Col5a2","12832","collagen, type V, alpha 2",-0.581538887059745,6.08952355579286,-2.43841699985444,0.0311230271101977,0.312175462465254,-3.80776289666388
"967","1422438_at","Ephx1","13849","epoxide hydrolase 1, microsomal",0.824723587000555,10.66574026157,4.2763582582969,0.00105959019880783,0.0702356931781191,-0.600039085575275
"968","1422445_at","Itga6","16403","integrin alpha 6",0.896052376478535,6.43949653964795,3.00812392102101,0.010826429158997,0.193021201589019,-2.82072986204133
"969","1422450_at","Ctnnd1","12388","catenin (cadherin associated protein), delta 1",0.144567494315222,8.13806968179007,0.773173078459666,0.454280193933406,0.800072722041917,-6.01939113424197
"970","1422452_at","Bag3","29810","BCL2-associated athanogene 3",0.349870367763195,8.50470844064006,2.01724079220753,0.0664461399539537,0.40779066896271,-4.49524942926171
"971","1422453_at","Prpf8","192159","pre-mRNA processing factor 8",0.288728843401339,9.74732300040106,1.32987057353476,0.208119697805266,0.620727987577137,-5.46157943785922
"972","1422460_at","Mad2l1","56150","MAD2 mitotic arrest deficient-like 1",-0.380514931384488,5.85003149837749,-2.26092427843928,0.0429973845239561,0.365590327051858,-4.10363593314983
"973","1422474_at","Pde4b","18578","phosphodiesterase 4B, cAMP specific",-1.02384218393258,7.63067248848225,-4.74447415071243,0.000467697496082162,0.0474712958523394,0.183361034648472
"974","1422477_at","Cables1","63955","CDK5 and Abl enzyme substrate 1",0.11280530421932,5.78041894964851,0.411676999412219,0.687784899287858,0.910118020211299,-6.23687988673995
"975","1422478_a_at","Acss2","60525","acyl-CoA synthetase short-chain family member 2",0.266200497653671,11.2121134384233,0.835499917941851,0.419650893280479,0.788891445332229,-5.96957592382087
"976","1422483_a_at","Cycs","13063","cytochrome c, somatic",-0.0675141863618336,10.7461240190869,-0.356992661407786,0.72725431465333,0.922098203053843,-6.25864521647028
"977","1422493_at","Cpox","12892","coproporphyrinogen oxidase",-0.224069272466005,8.38352244552184,-1.01138165076648,0.331658612866681,0.734122491654058,-5.81091511670405
"978","1422498_at","Mageh1","75625","melanoma antigen, family H, 1",-0.089642040981893,5.58733831850682,-0.479309310921624,0.640276690905958,0.892420303274479,-6.20581153060692
"979","1422500_at","Idh3a","67834","isocitrate dehydrogenase 3 (NAD+) alpha",-0.267898040215091,5.02382517385363,-1.59326458487756,0.136909453726907,0.52164960042202,-5.12074529644903
"980","1422503_s_at","Parp1","11545","poly (ADP-ribose) polymerase family, member 1",0.0823587427223877,7.0977384364419,0.442228159042897,0.666135840267558,0.900378364206836,-6.22341032521761
"981","1422509_at","U2af1","108121","U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1",0.0240703133428628,8.57410771324709,0.131491082421581,0.897550904287738,0.975171746803047,-6.31605171653815
"982","1422512_a_at","Ogfr","72075","opioid growth factor receptor",-0.0549394319809657,5.82139890686985,-0.204098216562196,0.841673989759786,0.956094483976056,-6.30330701877098
"983","1422526_at","Acsl1","14081","acyl-CoA synthetase long-chain family member 1",-0.0518808834687512,10.0515120474042,-0.19926670732611,0.845368011312285,0.957166978903223,-6.30432539575078
"984","1422527_at","H2-DMa","14998","histocompatibility 2, class II, locus DMa",-0.182676310559098,6.1901415755754,-0.849404450641187,0.412169754371893,0.782148562297634,-5.9579941744839
"985","1422528_a_at","Zfp36l1","12192","zinc finger protein 36, C3H type-like 1",0.290622389404135,9.49288106113244,1.51940398710039,0.154386018787177,0.549173082530903,-5.22053148250894
"986","1422535_at","Ccne2","12448","cyclin E2",-0.566263901148819,3.45505719686055,-3.47788196959897,0.00452008999721406,0.125641985264949,-1.99010404055603
"987","1422544_at","Myo10","17909","myosin X",0.212203077000467,5.3984606707124,1.04918914579022,0.314623982569186,0.722189890731248,-5.77346772147811
"988","1422546_at","Ilf3","16201","interleukin enhancer binding factor 3",0.0187047632694934,3.73069153362828,0.104598060513861,0.918410982873089,0.982233373697061,-6.31937697930142
"989","1422551_at","Zkscan3","72739","zinc finger with KRAB and SCAN domains 3",0.323586238051447,7.25397782454488,1.50359431364384,0.158366217558686,0.552593073652584,-5.24148269779858
"990","1422557_s_at","Mt1","17748","metallothionein 1",1.04934130667291,10.9497898641111,2.70160041391247,0.0191518370752104,0.251228803329865,-3.35710236372278
"991","1422558_at","Gamt","14431","guanidinoacetate methyltransferase",-0.396119945795636,10.1926918952782,-2.52404762836309,0.0265928976366941,0.287757760649596,-3.6624858357968
"992","1422565_s_at","Nfic","18029","nuclear factor I/C",0.350473751970959,4.55978412851813,0.706523851994188,0.493262064190003,0.822927758271041,-6.06878860461643
"993","1422569_at","Yy1","22632","YY1 transcription factor",0.107542038982777,9.28780478089307,0.585312255867795,0.569107995735743,0.862558455506156,-6.14804704067931
"994","1422593_at","Ap3s1","11777","adaptor-related protein complex 3, sigma 1 subunit",-0.0171380482547026,9.59048532654755,-0.0959452737855559,0.925136972239613,0.985195044535824,-6.3202861057174
"995","1422597_at","Mmp15","17388","matrix metallopeptidase 15",0.117331537707778,6.74377042513846,0.500091145198566,0.625993937240765,0.885483024576159,-6.1953530632752
"996","1422603_at","Rnase4","58809","ribonuclease, RNase A family 4",-0.369973228179132,12.5389287963709,-1.64372488287832,0.125981583396211,0.501456106459429,-5.05083462420014
"997","1422615_at","Map4k4","26921","mitogen-activated protein kinase kinase kinase kinase 4",0.339928396862301,4.99571943520786,2.10608617233837,0.056771613204172,0.3914951161086,-4.3547087485824
"998","1422621_at","Ranbp2","19386","RAN binding protein 2",0.093189608076397,8.16149115171491,0.545199016438907,0.595537318081068,0.870547912236656,-6.17119358771377
"999","1422624_at","Rev1","56210","REV1, DNA directed polymerase",-0.314790738078471,6.06415658975702,-1.75017383455264,0.105414278883663,0.469664715794429,-4.89901212974491
"1000","1422631_at","Ahr","11622","aryl-hydrocarbon receptor",-0.715738789155086,9.34473524995462,-3.70108528294867,0.00299606348047039,0.105180474356231,-1.59672575555833
"1001","1422638_s_at","Rassf5","54354","Ras association (RalGDS/AF-6) domain family member 5",-0.0118070225886031,7.35752395990921,-0.0654158704800585,0.948912752242435,0.990160600434515,-6.32286777571523
"1002","1422643_at","Moxd1","59012","monooxygenase, DBH-like 1",0.158498176960679,2.7052431346836,0.940376169180143,0.36544480700898,0.75467706887902,-5.87810284870164
